received_at,dev_eui,device_name,application_id,f_port,f_cnt,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
﻿id,received_at,dev_eui,device_name,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
1046,2026-04-29T12:30:56.277808000+00:00,dc87888964b32ceb,AirNode1,27.79,50.18,3.975,1001.2,346.0,-74,7.3,0016c001f156c3ac
1045,2026-04-29T12:27:15.024943000+00:00,dc87888964b32ceb,AirNode1,28.55,51.18,3.975,1026.4,321.7,-77,4.57,0016c001f156c3ad
45,2026-04-29T12:26:55.488566000+00:00,dc87888964b32cea,Node1,29.46,60.83,3.865,0.0,0.0,-81,6.31,0016c001f156c3ad
2045,2026-04-29T12:26:36.844003000+00:00,dc87888964b32cec,AirNode2,22.25,53.89,3.995,846.3,20.8,-66,5.87,0016c001f156c3ab
1044,2026-04-29T12:23:00.765802000+00:00,dc87888964b32ceb,AirNode1,28.33,52.43,3.975,1040.2,310.5,-72,5.05,0016c001f156c3ad
44,2026-04-29T12:22:50.107006000+00:00,dc87888964b32cea,Node1,29.32,61.63,3.866,0.0,0.0,-73,3.63,0016c001f156c3ad
2044,2026-04-29T12:22:42.364715000+00:00,dc87888964b32cec,AirNode2,22.17,53.89,3.996,848.3,15.9,-72,6.11,0016c001f156c3ab
43,2026-04-29T12:18:18.959425000+00:00,dc87888964b32cea,Node1,28.89,61.91,3.866,0.0,0.0,-81,6.37,0016c001f156c3ab
2043,2026-04-29T12:18:16.467891000+00:00,dc87888964b32cec,AirNode2,22.51,55.08,3.996,782.7,11.5,-71,7.14,0016c001f156c3ac
1043,2026-04-29T12:18:05.877312000+00:00,dc87888964b32ceb,AirNode1,28.63,51.78,3.975,998.8,311.9,-81,5.93,0016c001f156c3ab
2042,2026-04-29T12:14:11.628143000+00:00,dc87888964b32cec,AirNode2,22.28,55.79,3.997,699.8,0.0,-77,8.89,0016c001f156c3ad
1042,2026-04-29T12:14:03.283378000+00:00,dc87888964b32ceb,AirNode1,28.57,52.97,3.975,1009.4,298.1,-75,4.51,0016c001f156c3ad
42,2026-04-29T12:14:01.591514000+00:00,dc87888964b32cea,Node1,28.82,61.24,3.866,0.0,0.0,-79,7.23,0016c001f156c3ab
41,2026-04-29T12:09:58.545630000+00:00,dc87888964b32cea,Node1,29.41,59.86,3.866,0.0,0.0,-71,6.78,0016c001f156c3ab
1041,2026-04-29T12:09:24.078094000+00:00,dc87888964b32ceb,AirNode1,27.8,53.51,3.975,977.1,284.8,-72,7.04,0016c001f156c3ac
2041,2026-04-29T12:09:18.074259000+00:00,dc87888964b32cec,AirNode2,22.62,56.69,3.997,635.0,0.0,-69,8.32,0016c001f156c3ac
2040,2026-04-29T12:05:35.574430000+00:00,dc87888964b32cec,AirNode2,22.6,58.17,3.997,580.8,1.4,-76,4.77,0016c001f156c3ac
40,2026-04-29T12:05:28.646653000+00:00,dc87888964b32cea,Node1,28.89,60.54,3.867,0.0,0.0,-76,8.69,0016c001f156c3ab
1040,2026-04-29T12:05:00.089065000+00:00,dc87888964b32ceb,AirNode1,26.82,55.82,3.976,986.4,271.1,-77,7.31,0016c001f156c3ab
1039,2026-04-29T12:01:04.626209000+00:00,dc87888964b32ceb,AirNode1,26.7,54.67,3.976,1015.0,236.7,-75,5.51,0016c001f156c3ad
39,2026-04-29T12:00:48.015196000+00:00,dc87888964b32cea,Node1,28.29,59.56,3.867,0.0,0.0,-80,6.26,0016c001f156c3ad
2039,2026-04-29T12:00:39.846465000+00:00,dc87888964b32cec,AirNode2,22.29,57.17,3.997,636.9,0.0,-76,6.83,0016c001f156c3ad
1038,2026-04-29T11:56:42.059284000+00:00,dc87888964b32ceb,AirNode1,27.19,55.01,3.976,965.3,226.5,-70,6.06,0016c001f156c3ab
38,2026-04-29T11:56:17.587591000+00:00,dc87888964b32cea,Node1,29.17,60.39,3.867,0.0,0.0,-84,5.74,0016c001f156c3ab
2038,2026-04-29T11:56:15.995826000+00:00,dc87888964b32cec,AirNode2,21.68,58.08,3.998,622.1,6.9,-75,5.02,0016c001f156c3ab
1037,2026-04-29T11:52:42.355187000+00:00,dc87888964b32ceb,AirNode1,26.98,54.51,3.976,966.5,223.0,-77,6.14,0016c001f156c3ad
37,2026-04-29T11:52:21.288510000+00:00,dc87888964b32cea,Node1,29.19,62.43,3.867,0.0,0.0,-81,7.6,0016c001f156c3ab
2037,2026-04-29T11:51:52.388637000+00:00,dc87888964b32cec,AirNode2,21.44,57.36,3.998,591.7,0.0,-71,5.15,0016c001f156c3ab
2036,2026-04-29T11:47:46.592389000+00:00,dc87888964b32cec,AirNode2,20.4,57.85,3.998,535.9,0.0,-76,5.09,0016c001f156c3ac
36,2026-04-29T11:47:37.599068000+00:00,dc87888964b32cea,Node1,28.38,61.44,3.868,0.0,0.0,-80,6.41,0016c001f156c3ac
1036,2026-04-29T11:47:35.410296000+00:00,dc87888964b32ceb,AirNode1,27.04,55.73,3.976,940.7,214.5,-76,5.45,0016c001f156c3ac
1035,2026-04-29T11:43:54.123442000+00:00,dc87888964b32ceb,AirNode1,27.16,55.29,3.977,880.3,197.2,-83,8.14,0016c001f156c3ac
35,2026-04-29T11:43:53.467001000+00:00,dc87888964b32cea,Node1,28.32,63.93,3.868,0.0,0.0,-77,6.66,0016c001f156c3ac
2035,2026-04-29T11:43:32.123088000+00:00,dc87888964b32cec,AirNode2,20.56,57.99,3.998,520.2,0.0,-71,4.62,0016c001f156c3ac
1034,2026-04-29T11:39:39.654069000+00:00,dc87888964b32ceb,AirNode1,27.39,54.85,3.977,899.3,186.7,-77,4.21,0016c001f156c3ac
34,2026-04-29T11:39:23.340445000+00:00,dc87888964b32cea,Node1,29.22,63.13,3.868,0.0,0.0,-73,5.86,0016c001f156c3ad
2034,2026-04-29T11:38:57.880238000+00:00,dc87888964b32cec,AirNode2,20.34,59.57,3.999,533.8,0.0,-75,7.22,0016c001f156c3ad
2033,2026-04-29T11:35:20.547180000+00:00,dc87888964b32cec,AirNode2,20.22,58.97,3.999,549.0,0.0,-78,6.16,0016c001f156c3ad
33,2026-04-29T11:35:01.640878000+00:00,dc87888964b32cea,Node1,29.51,63.78,3.868,0.0,0.0,-77,4.55,0016c001f156c3ac
1033,2026-04-29T11:34:54.596223000+00:00,dc87888964b32ceb,AirNode1,26.95,54.86,3.977,874.6,198.1,-72,9.18,0016c001f156c3ab
32,2026-04-29T11:30:59.899221000+00:00,dc87888964b32cea,Node1,30.19,64.59,3.868,0.0,0.0,-82,4.04,0016c001f156c3ac
2032,2026-04-29T11:30:53.954301000+00:00,dc87888964b32cec,AirNode2,19.72,58.3,3.999,553.1,0.0,-82,4.58,0016c001f156c3ac
1032,2026-04-29T11:30:38.265514000+00:00,dc87888964b32ceb,AirNode1,27.22,55.22,3.978,981.9,212.4,-83,5.36,0016c001f156c3ac
31,2026-04-29T11:26:24.976361000+00:00,dc87888964b32cea,Node1,30.42,63.12,3.869,0.0,0.0,-71,7.47,0016c001f156c3ad
1031,2026-04-29T11:26:16.285626000+00:00,dc87888964b32ceb,AirNode1,26.94,53.33,3.978,997.7,173.9,-76,5.7,0016c001f156c3ad
2031,2026-04-29T11:26:12.968862000+00:00,dc87888964b32cec,AirNode2,19.77,56.81,3.999,636.4,0.0,-72,6.56,0016c001f156c3ac
30,2026-04-29T11:22:13.416661000+00:00,dc87888964b32cea,Node1,30.45,63.83,3.869,0.0,0.0,-81,5.5,0016c001f156c3ad
1030,2026-04-29T11:21:58.074380000+00:00,dc87888964b32ceb,AirNode1,26.7,52.71,3.978,1018.6,201.4,-71,5.4,0016c001f156c3ab
2030,2026-04-29T11:21:55.914602000+00:00,dc87888964b32cec,AirNode2,20.19,57.38,3.999,590.9,0.0,-68,2.24,0016c001f156c3ad
2029,2026-04-29T11:18:11.204581000+00:00,dc87888964b32cec,AirNode2,20.18,57.32,4.0,579.1,20.2,-70,5.49,0016c001f156c3ad
29,2026-04-29T11:18:01.938111000+00:00,dc87888964b32cea,Node1,30.57,63.81,3.869,0.0,0.0,-77,8.0,0016c001f156c3ab
1029,2026-04-29T11:17:53.853315000+00:00,dc87888964b32ceb,AirNode1,26.87,53.27,3.978,939.8,208.7,-63,7.09,0016c001f156c3ac
1028,2026-04-29T11:13:50.972030000+00:00,dc87888964b32ceb,AirNode1,27.07,53.97,3.979,903.5,199.5,-72,5.29,0016c001f156c3ad
2028,2026-04-29T11:13:49.700121000+00:00,dc87888964b32cec,AirNode2,20.37,57.96,4.0,596.5,0.9,-82,5.68,0016c001f156c3ab
28,2026-04-29T11:13:02.620018000+00:00,dc87888964b32cea,Node1,30.43,64.03,3.87,0.0,0.0,-71,4.2,0016c001f156c3ad
27,2026-04-29T11:09:36.426081000+00:00,dc87888964b32cea,Node1,30.11,64.46,3.87,0.0,0.0,-80,4.67,0016c001f156c3ad
1027,2026-04-29T11:08:50.689084000+00:00,dc87888964b32ceb,AirNode1,26.92,53.04,3.979,934.3,170.6,-74,4.63,0016c001f156c3ad
2027,2026-04-29T11:08:38.201162000+00:00,dc87888964b32cec,AirNode2,20.85,57.68,4.0,601.9,5.8,-71,5.86,0016c001f156c3ad
1026,2026-04-29T11:05:03.414837000+00:00,dc87888964b32ceb,AirNode1,27.06,54.16,3.979,964.2,174.5,-66,5.33,0016c001f156c3ac
2026,2026-04-29T11:04:54.269381000+00:00,dc87888964b32cec,AirNode2,20.94,59.62,4.0,617.6,13.0,-72,6.65,0016c001f156c3ad
26,2026-04-29T11:04:31.025849000+00:00,dc87888964b32cea,Node1,29.43,65.54,3.87,0.0,0.0,-71,6.64,0016c001f156c3ab
2025,2026-04-29T11:00:40.303561000+00:00,dc87888964b32cec,AirNode2,21.13,59.85,4.0,606.0,11.4,-67,10.07,0016c001f156c3ab
1025,2026-04-29T11:00:11.923669000+00:00,dc87888964b32ceb,AirNode1,27.39,54.09,3.979,973.7,197.6,-81,6.62,0016c001f156c3ad
25,2026-04-29T11:00:04.983174000+00:00,dc87888964b32cea,Node1,28.91,65.07,3.87,0.0,0.0,-74,8.12,0016c001f156c3ad
1024,2026-04-29T10:56:17.960727000+00:00,dc87888964b32ceb,AirNode1,27.76,54.78,3.979,937.6,190.8,-77,4.97,0016c001f156c3ac
24,2026-04-29T10:55:49.712814000+00:00,dc87888964b32cea,Node1,28.59,66.96,3.87,0.0,0.0,-69,5.17,0016c001f156c3ab
2024,2026-04-29T10:55:47.880207000+00:00,dc87888964b32cec,AirNode2,20.95,61.2,4.0,569.4,0.0,-76,3.81,0016c001f156c3ab
1023,2026-04-29T10:52:03.152386000+00:00,dc87888964b32ceb,AirNode1,28.17,55.18,3.98,858.1,164.9,-76,7.29,0016c001f156c3ac
2023,2026-04-29T10:51:46.080876000+00:00,dc87888964b32cec,AirNode2,21.54,60.65,4.001,565.3,0.0,-76,2.38,0016c001f156c3ab
23,2026-04-29T10:51:45.802409000+00:00,dc87888964b32cea,Node1,28.13,67.15,3.871,0.0,0.0,-67,7.89,0016c001f156c3ad
2022,2026-04-29T10:47:49.418976000+00:00,dc87888964b32cec,AirNode2,21.49,61.1,4.001,502.5,15.5,-77,7.16,0016c001f156c3ac
22,2026-04-29T10:47:46.594747000+00:00,dc87888964b32cea,Node1,27.94,66.21,3.871,0.0,0.0,-75,7.35,0016c001f156c3ac
1022,2026-04-29T10:47:36.564870000+00:00,dc87888964b32ceb,AirNode1,28.51,55.47,3.98,867.0,178.6,-71,9.4,0016c001f156c3ab
2021,2026-04-29T10:43:18.345220000+00:00,dc87888964b32cec,AirNode2,21.64,61.96,4.001,536.7,19.6,-77,4.2,0016c001f156c3ab
1021,2026-04-29T10:43:12.604178000+00:00,dc87888964b32ceb,AirNode1,28.74,57.04,3.98,909.4,165.1,-75,3.53,0016c001f156c3ac
21,2026-04-29T10:43:11.554186000+00:00,dc87888964b32cea,Node1,28.06,65.65,3.871,0.0,0.0,-74,7.24,0016c001f156c3ac
1020,2026-04-29T10:38:58.604431000+00:00,dc87888964b32ceb,AirNode1,28.71,58.09,3.981,968.4,184.0,-85,5.44,0016c001f156c3ac
2020,2026-04-29T10:38:40.331591000+00:00,dc87888964b32cec,AirNode2,21.19,62.86,4.001,550.3,30.8,-69,6.84,0016c001f156c3ab
20,2026-04-29T10:38:25.160660000+00:00,dc87888964b32cea,Node1,28.71,67.26,3.871,0.0,0.0,-81,6.39,0016c001f156c3ab
1019,2026-04-29T10:34:55.768733000+00:00,dc87888964b32ceb,AirNode1,28.74,57.42,3.981,907.4,201.4,-72,7.68,0016c001f156c3ab
2019,2026-04-29T10:34:24.808232000+00:00,dc87888964b32cec,AirNode2,21.34,62.85,4.001,502.6,30.5,-71,6.58,0016c001f156c3ab
19,2026-04-29T10:34:08.689615000+00:00,dc87888964b32cea,Node1,28.13,66.19,3.872,0.0,0.0,-72,9.02,0016c001f156c3ab
2018,2026-04-29T10:30:21.955049000+00:00,dc87888964b32cec,AirNode2,21.44,65.21,4.001,551.9,27.6,-65,4.83,0016c001f156c3ad
18,2026-04-29T10:30:02.525259000+00:00,dc87888964b32cea,Node1,28.21,65.78,3.872,0.0,0.0,-78,3.71,0016c001f156c3ac
1018,2026-04-29T10:29:57.716470000+00:00,dc87888964b32ceb,AirNode1,29.22,57.08,3.981,840.4,206.2,-66,5.8,0016c001f156c3ad
17,2026-04-29T10:26:13.522806000+00:00,dc87888964b32cea,Node1,28.65,65.16,3.872,0.0,0.0,-74,3.73,0016c001f156c3ac
2017,2026-04-29T10:26:03.939618000+00:00,dc87888964b32cec,AirNode2,21.37,65.54,4.002,496.1,59.4,-81,3.44,0016c001f156c3ac
1017,2026-04-29T10:25:31.353347000+00:00,dc87888964b32ceb,AirNode1,29.06,55.32,3.982,827.5,211.7,-71,2.92,0016c001f156c3ac
16,2026-04-29T10:21:44.015126000+00:00,dc87888964b32cea,Node1,27.97,64.78,3.872,0.0,0.0,-71,6.74,0016c001f156c3ad
1016,2026-04-29T10:21:38.338212000+00:00,dc87888964b32ceb,AirNode1,28.92,54.85,3.982,796.3,205.7,-75,10.09,0016c001f156c3ab
2016,2026-04-29T10:21:33.993221000+00:00,dc87888964b32cec,AirNode2,21.17,65.18,4.002,494.9,58.7,-72,4.73,0016c001f156c3ab
15,2026-04-29T10:17:08.744475000+00:00,dc87888964b32cea,Node1,28.11,63.0,3.873,0.0,0.0,-76,3.84,0016c001f156c3ac
2015,2026-04-29T10:17:05.121240000+00:00,dc87888964b32cec,AirNode2,21.62,64.99,4.002,460.5,48.2,-76,7.59,0016c001f156c3ab
1015,2026-04-29T10:16:50.037178000+00:00,dc87888964b32ceb,AirNode1,28.6,54.88,3.982,799.3,214.8,-78,8.59,0016c001f156c3ac
14,2026-04-29T10:12:55.872831000+00:00,dc87888964b32cea,Node1,28.76,64.75,3.873,0.0,0.0,-70,5.4,0016c001f156c3ac
1014,2026-04-29T10:12:51.042562000+00:00,dc87888964b32ceb,AirNode1,28.24,54.93,3.982,818.3,210.2,-73,7.56,0016c001f156c3ac
2014,2026-04-29T10:12:33.400554000+00:00,dc87888964b32cec,AirNode2,22.03,63.03,4.003,409.1,52.9,-71,7.98,0016c001f156c3ab
1013,2026-04-29T10:08:46.163524000+00:00,dc87888964b32ceb,AirNode1,28.11,55.63,3.982,863.5,184.2,-77,5.92,0016c001f156c3ac
13,2026-04-29T10:08:22.520205000+00:00,dc87888964b32cea,Node1,28.43,66.6,3.873,0.0,0.0,-69,4.01,0016c001f156c3ad
2013,2026-04-29T10:08:19.821207000+00:00,dc87888964b32cec,AirNode2,22.57,63.71,4.003,437.7,59.4,-87,4.92,0016c001f156c3ac
12,2026-04-29T10:04:31.521190000+00:00,dc87888964b32cea,Node1,28.38,67.04,3.873,0.0,0.0,-71,4.93,0016c001f156c3ad
2012,2026-04-29T10:04:29.209266000+00:00,dc87888964b32cec,AirNode2,23.05,64.86,4.003,519.8,62.4,-75,7.3,0016c001f156c3ad
1012,2026-04-29T10:04:17.746965000+00:00,dc87888964b32ceb,AirNode1,28.05,55.36,3.983,863.4,171.5,-71,5.89,0016c001f156c3ab
2011,2026-04-29T10:00:27.212356000+00:00,dc87888964b32cec,AirNode2,22.53,65.66,4.003,583.8,53.3,-72,6.31,0016c001f156c3ad
11,2026-04-29T10:00:17.322058000+00:00,dc87888964b32cea,Node1,27.65,66.0,3.873,0.0,0.0,-76,2.94,0016c001f156c3ad
1011,2026-04-29T10:00:00.000000000+00:00,dc87888964b32ceb,AirNode1,28.62,54.93,3.983,886.7,171.8,-81,6.42,0016c001f156c3ab
5,2026-04-25T10:21:46.551782000+00:00,dc87888964b32ceb,AirNode1,29.98,89.68,2.95,1474.3,122.3,-109,2.9,0016c001f156c3ac
4,2026-04-25T10:21:44.548841000+00:00,dc87888964b32cea,Node1,26.87,56.97,3.99,0.0,0.0,-65,-3.5,0016c001f156c3ac
3,2026-04-25T10:21:42.545705000+00:00,dc87888964b32cea,Node1,22.55,50.83,3.76,0.0,0.0,-117,13.73,0016c001f156c3ab
2,2026-04-25T10:21:40.542420000+00:00,dc87888964b32cea,Node1,31.8,78.58,2.83,0.0,0.0,-117,14.71,0016c001f156c3ac
1,2026-04-25T10:21:38.539322000+00:00,dc87888964b32cea,Node1,30.62,75.16,3.28,0.0,0.0,-85,-3.68,0016c001f156c3ab
2026-05-07T08:52:03.838558945+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,56,25.02,55.16,3.842,300.0,135.0,-44,10.75,0016c001f156c3ab
2026-05-07T08:52:33.838330890+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,57,31.09,48.89,3.886,294.0,129.0,-40,11.5,0016c001f156c3ab
2026-05-07T08:53:03.839494271+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,58,28.49,53.82,3.858,795.0,258.0,-39,11.5,0016c001f156c3ab
2026-05-07T08:53:33.844535448+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,59,25.39,40.62,3.723,689.0,95.0,-39,13.25,0016c001f156c3ab
2026-05-07T08:54:03.840656121+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,60,33.65,45.9,3.839,716.0,42.0,-38,14.0,0016c001f156c3ab
2026-05-07T08:54:33.844792197+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,61,33.21,43.47,3.783,420.0,58.0,-44,10.5,0016c001f156c3ab
2026-05-07T08:55:03.850955355+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,62,32.05,53.55,3.657,675.0,120.0,-43,14.0,0016c001f156c3ab
2026-05-07T08:55:33.845616688+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,63,29.12,47.71,3.811,341.0,93.0,-39,13.25,0016c001f156c3ab
2026-05-07T08:56:03.853726800+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,64,34.1,59.16,3.664,482.0,294.0,-45,10.25,0016c001f156c3ab
2026-05-07T08:56:33.845686928+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,65,28.26,43.7,3.802,265.0,195.0,-44,13.75,0016c001f156c3ab
2026-05-07T08:57:03.856820817+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,66,30.32,47.87,3.754,723.0,154.0,-43,9.5,0016c001f156c3ab
2026-05-07T08:57:33.858331150+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,67,28.05,44.08,3.712,874.0,267.0,-42,13.75,0016c001f156c3ab
2026-05-07T08:58:03.852454198+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,68,33.58,47.27,3.812,474.0,89.0,-38,13.75,0016c001f156c3ab
2026-05-07T08:58:33.858220394+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,69,34.2,45.41,3.737,732.0,78.0,-40,11.5,0016c001f156c3ab
2026-05-07T08:59:03.853017848+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,70,34.18,57.87,3.873,367.0,207.0,-39,10.5,0016c001f156c3ab
2026-05-07T08:59:33.858580607+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,71,28.96,43.61,3.619,571.0,53.0,-41,13.5,0016c001f156c3ab
2026-05-07T09:00:03.862632620+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,72,25.66,57.6,3.843,322.0,139.0,-42,13.5,0016c001f156c3ab
2026-05-07T09:00:33.867793284+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,73,30.31,55.65,3.837,572.0,100.0,-42,10.75,0016c001f156c3ab
2026-05-07T09:01:03.860888037+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,74,25.87,52.28,3.814,349.0,108.0,-45,10.25,0016c001f156c3ab
2026-05-07T09:01:33.861504237+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,75,33.89,58.15,3.64,710.0,210.0,-41,13.5,0016c001f156c3ab
2026-05-07T09:02:03.872068735+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,76,31.72,51.55,3.624,239.0,274.0,-40,13.75,0016c001f156c3ab
2026-05-07T09:02:33.872335803+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,77,28.28,54.21,3.725,496.0,150.0,-40,13.5,0016c001f156c3ab
2026-05-07T09:03:03.869114636+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,78,26.16,47.15,3.779,855.0,135.0,-40,13.75,0016c001f156c3ab
2026-05-07T09:03:33.870639477+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,79,27.15,51.43,3.784,625.0,188.0,-39,13.5,0016c001f156c3ab
2026-05-07T09:04:03.872183700+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,80,30.93,48.73,3.884,426.0,53.0,-41,11.5,0016c001f156c3ab
2026-05-07T09:04:33.873483202+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,81,32.41,43.84,3.854,726.0,49.0,-41,11.5,0016c001f156c3ab
2026-05-07T09:05:03.877532732+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,82,26.29,51.42,3.835,703.0,217.0,-40,13.5,0016c001f156c3ab
2026-05-07T09:05:33.872976139+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,83,28.96,50.25,3.722,479.0,205.0,-41,13.25,0016c001f156c3ab
2026-05-07T09:06:03.878738118+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,84,31.05,43.9,3.673,695.0,215.0,-40,11.75,0016c001f156c3ab
2026-05-07T09:06:33.883247876+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,85,33.79,50.85,3.677,466.0,141.0,-44,11.0,0016c001f156c3ab
2026-05-07T09:07:03.882115551+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,86,29.88,50.17,3.806,656.0,59.0,-41,13.75,0016c001f156c3ab
2026-05-07T09:07:33.880468536+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,87,25.17,58.94,3.625,537.0,142.0,-40,13.75,0016c001f156c3ab
2026-05-07T09:08:03.885444088+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,88,29.48,53.84,3.716,602.0,76.0,-38,14.25,0016c001f156c3ab
2026-05-07T09:08:33.883396685+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,89,31.37,58.67,3.752,790.0,155.0,-38,13.75,0016c001f156c3ab
2026-05-07T09:09:03.886899647+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,90,30.25,58.56,3.847,629.0,174.0,-40,13.5,0016c001f156c3ab
2026-05-07T09:09:33.885530355+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,91,32.23,48.1,3.644,302.0,95.0,-39,13.5,0016c001f156c3ab
2026-05-07T09:10:03.889744930+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,92,34.94,58.34,3.696,849.0,207.0,-45,13.0,0016c001f156c3ab
2026-05-07T09:10:33.893783931+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,93,28.15,45.74,3.784,812.0,43.0,-41,13.5,0016c001f156c3ab
2026-05-07T09:11:03.892937541+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,94,26.44,57.19,3.63,730.0,118.0,-43,13.75,0016c001f156c3ab
2026-05-07T09:11:33.889299402+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,95,32.47,45.79,3.898,389.0,133.0,-41,11.75,0016c001f156c3ab
2026-05-07T09:12:03.892851327+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,96,30.42,50.7,3.647,655.0,196.0,-44,10.5,0016c001f156c3ab
2026-05-07T09:12:33.901569739+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,97,25.52,49.79,3.882,213.0,272.0,-41,11.75,0016c001f156c3ab
2026-05-07T09:13:03.897147167+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,98,25.37,47.41,3.62,266.0,238.0,-41,11.75,0016c001f156c3ab
2026-05-07T09:13:33.899575019+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,99,25.83,50.18,3.724,691.0,281.0,-38,13.25,0016c001f156c3ab
2026-05-07T09:14:03.898631236+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,100,34.27,49.93,3.635,597.0,145.0,-43,14.0,0016c001f156c3ab
2026-05-07T09:14:33.898048568+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,101,26.73,40.68,3.754,360.0,221.0,-40,14.0,0016c001f156c3ab
2026-05-07T09:15:03.905278305+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,102,32.37,58.84,3.881,473.0,135.0,-40,13.75,0016c001f156c3ab
2026-05-07T09:15:33.904838531+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,103,25.6,42.11,3.711,807.0,104.0,-41,11.25,0016c001f156c3ab
2026-05-07T09:16:03.912087043+00:00,dc87888964b32cea,Node3,2e66d9f6-813d-4bcc-a0ac-cf07a6f0351e,2,104,34.59,48.61,3.615,379.0,243.0,-40,14.0,0016c001f156c3ab
